tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
359,2018-01-29T09:37:51.195000,2018-01-29T09:43:50.959000,3259,9 Ave & W 28 St,40.749370241932773,-73.999233841896057,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,32610,Subscriber,1979,male,
260,2018-02-01T13:25:25.505000,2018-02-01T13:29:46.017000,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,30807,Subscriber,1969,male,
599,2018-01-26T19:54:17.749000,2018-01-26T20:04:17.031000,345,W 13 St & 6 Ave,40.73649403,-73.99704374,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,31351,Subscriber,1994,male,
700,2018-01-29T17:33:28.882000,2018-01-29T17:45:09.226000,267,Broadway & W 36 St,40.75097711,-73.98765428,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,33112,Subscriber,1978,male,
213,2018-01-30T15:26:26.605000,2018-01-30T15:29:59.976000,383,Greenwich Ave & Charles St,40.735238,-74.000271,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,31953,Subscriber,1996,male,
2683,2018-01-23T17:15:47.544000,2018-01-23T18:00:31.144000,3378,E 76 St & Park Ave,40.773763,-73.96222088,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,15024,Subscriber,1987,female,
236,2018-01-20T23:26:52.514000,2018-01-20T23:30:48.768000,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,28128,Subscriber,1965,female,
812,2018-01-19T17:35:12.068000,2018-01-19T17:48:44.203000,474,5 Ave & E 29 St,40.7451677,-73.98683077,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,31962,Subscriber,1963,male,
1208,2018-01-26T07:34:31.171000,2018-01-26T07:54:39.832000,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,31572,Subscriber,1978,female,
759,2018-01-31T12:53:54.148000,2018-01-31T13:06:33.464000,426,West St & Chambers St,40.71754834,-74.01322069,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,31113,Subscriber,1975,male,
258,2018-01-21T23:10:00.504000,2018-01-21T23:14:18.703000,459,W 20 St & 11 Ave,40.746745,-74.007756,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,14849,Subscriber,1991,male,
1023,2018-01-30T18:06:27.380000,2018-01-30T18:23:30.590000,359,E 47 St & Park Ave,40.75510267,-73.97498696,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,30929,Subscriber,1986,male,
574,2018-01-29T14:00:42.830000,2018-01-29T14:10:17.376000,503,E 20 St & Park Ave,40.73827428,-73.98751968,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,17417,Subscriber,1971,male,
211,2018-01-28T14:25:23.549000,2018-01-28T14:28:54.613000,346,Bank St & Hudson St,40.73652889,-74.00618026,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,26644,Subscriber,1968,female,
269,2018-01-26T11:38:24.550000,2018-01-26T11:42:54.361000,328,Watts St & Greenwich St,40.72405549,-74.00965965,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,30544,Subscriber,1987,male,
153,2018-02-01T17:06:35.344000,2018-02-01T17:09:09.076000,276,Duane St & Greenwich St,40.71748752,-74.0104554,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,26497,Subscriber,1966,male,
973,2018-01-30T08:55:04.553000,2018-01-30T09:11:18.284000,350,Clinton St & Grand St,40.71559509,-73.9870295,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,25311,Subscriber,1990,female,
1351,2018-02-01T08:16:06.832000,2018-02-01T08:38:38.213000,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,29035,Subscriber,1967,female,
668,2018-01-26T17:32:34.793000,2018-01-26T17:43:43.346000,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,25785,Subscriber,1989,male,
2407,2018-01-31T17:38:21.094000,2018-01-31T18:18:28.538000,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,33111,Subscriber,1955,female,
769,2018-01-29T20:54:28.943000,2018-01-29T21:07:18.145000,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3642,E 98 St & Lexington Ave,40.787285198609517,-73.950122594833374,20159,Subscriber,1991,female,
261,2018-01-11T17:01:52.688000,2018-01-11T17:06:14.262000,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3642,E 98 St & Lexington Ave,40.787285198609517,-73.950122594833374,14727,Subscriber,1965,female,
1056,2018-01-14T04:05:17.219000,2018-01-14T04:22:53.617000,499,Broadway & W 60 St,40.76915505,-73.98191841,3642,E 98 St & Lexington Ave,40.787285198609517,-73.950122594833374,31544,Subscriber,1993,male,
495,2018-01-23T23:19:01.150000,2018-01-23T23:27:16.480000,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3642,E 98 St & Lexington Ave,40.787285198609517,-73.950122594833374,31853,Subscriber,1980,male,
166,2018-01-11T13:24:47.829000,2018-01-11T13:27:34.462000,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,19402,Subscriber,1960,male,
527,2018-01-27T17:08:58.839000,2018-01-27T17:17:46.054000,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,25700,Subscriber,1972,male,
1685,2018-01-25T19:10:29.458000,2018-01-25T19:38:35.262000,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,17162,Subscriber,1959,male,
738,2018-01-27T09:57:27.949000,2018-01-27T10:09:46.263000,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,26499,Subscriber,1982,female,
882,2018-01-28T16:45:46.648000,2018-01-28T17:00:28.905000,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,15905,Subscriber,1965,male,
285,2018-01-29T16:44:56.087000,2018-01-29T16:49:41.782000,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,30647,Subscriber,1975,male,
1630,2018-01-24T17:35:12.885000,2018-01-24T18:02:23.763000,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,28482,Subscriber,1958,female,
404,2018-01-28T19:24:49.633000,2018-01-28T19:31:34.065000,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,32712,Subscriber,1957,female,
472,2018-01-17T19:40:23.744000,2018-01-17T19:48:16.292000,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,33279,Subscriber,1973,male,
3717,2018-01-24T18:35:52.488000,2018-01-24T19:37:50.168000,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,29868,Subscriber,1948,female,
1442,2018-01-15T16:19:44.377000,2018-01-15T16:43:47.323000,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,19556,Subscriber,1962,male,
750,2018-01-10T09:34:41.854000,2018-01-10T09:47:12.180000,3545,Broadway & W 122 St,40.8120562,-73.9612547,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,32411,Subscriber,1963,male,
1952,2018-01-11T17:16:00.378000,2018-01-11T17:48:33.269000,3472,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,26477,Subscriber,1991,male,
398,2018-01-10T00:41:23.889000,2018-01-10T00:48:02.589000,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,31642,Subscriber,1987,female,
181,2018-01-26T08:02:41.926000,2018-01-26T08:05:43.222000,3112,Milton St & Franklin St,40.72906,-73.95779,3469,India St & West St,40.731814017209658,-73.95995020866394,14576,Subscriber,1987,male,
273,2018-02-01T08:44:51.673000,2018-02-01T08:49:25.550000,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3469,India St & West St,40.731814017209658,-73.95995020866394,25645,Subscriber,1986,female,
630,2018-01-10T08:34:17.766000,2018-01-10T08:44:48.507000,3125,45 Rd & 11 St,40.74708586,-73.94977234,3469,India St & West St,40.731814017209658,-73.95995020866394,27607,Subscriber,1992,male,
375,2018-01-12T08:15:38.702000,2018-01-12T08:21:54.633000,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3469,India St & West St,40.731814017209658,-73.95995020866394,18976,Subscriber,1981,female,
341,2018-01-30T09:08:42.902000,2018-01-30T09:14:24.456000,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3469,India St & West St,40.731814017209658,-73.95995020866394,17800,Subscriber,1984,female,
350,2018-01-31T08:01:44.809000,2018-01-31T08:07:35.282000,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3469,India St & West St,40.731814017209658,-73.95995020866394,17984,Subscriber,1987,male,
150,2018-01-13T12:46:47.922000,2018-01-13T12:49:18.611000,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3469,India St & West St,40.731814017209658,-73.95995020866394,16879,Subscriber,1967,male,
197,2018-01-13T10:53:55.246000,2018-01-13T10:57:13.182000,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3469,India St & West St,40.731814017209658,-73.95995020866394,26823,Subscriber,1976,female,
107,2018-01-03T14:47:38.005000,2018-01-03T14:49:25.613000,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3469,India St & West St,40.731814017209658,-73.95995020866394,31955,Subscriber,1989,male,
214,2018-01-10T21:31:46.473000,2018-01-10T21:35:20.696000,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3469,India St & West St,40.731814017209658,-73.95995020866394,32267,Subscriber,1975,male,
1208,2018-01-24T15:25:43.648000,2018-01-24T15:45:51.875000,467,Dean St & 4 Ave,40.68312489,-73.97895137,3644,Van Dyke St & Van Brunt St,40.675816225228317,-74.01488184928894,32646,Subscriber,1978,female,
588,2018-01-26T21:51:31.653000,2018-01-26T22:01:20.434000,3644,Van Dyke St & Van Brunt St,40.675816225228317,-74.01488184928894,3644,Van Dyke St & Van Brunt St,40.675816225228317,-74.01488184928894,17606,Subscriber,1989,male,
1902,2018-01-11T23:52:46.484000,2018-01-12T00:24:29.205000,445,E 10 St & Avenue A,40.72740794,-73.98142006,3644,Van Dyke St & Van Brunt St,40.675816225228317,-74.01488184928894,30125,Subscriber,1986,male,
1825,2018-01-17T19:02:05.828000,2018-01-17T19:32:31.626000,251,Mott St & Prince St,40.72317958,-73.99480012,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,31209,Subscriber,1967,male,
508,2018-01-17T21:35:50.757000,2018-01-17T21:44:19.290000,3134,3 Ave & E 62 St,40.76312584,-73.96526895,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,15283,Subscriber,1992,male,
563,2018-01-29T17:56:12.576000,2018-01-29T18:05:36.047000,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,14878,Subscriber,1978,male,
784,2018-01-26T17:43:08.557000,2018-01-26T17:56:12.959000,484,W 44 St & 5 Ave,40.75500254,-73.98014437,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,19057,Subscriber,1991,male,
184,2018-01-24T15:19:28.830000,2018-01-24T15:22:33.757000,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,31991,Subscriber,1992,male,
1098,2018-01-03T20:57:07.343000,2018-01-03T21:15:25.776000,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,30019,Subscriber,1977,male,
622,2018-01-24T19:49:55.387000,2018-01-24T20:00:17.643000,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,31477,Subscriber,1990,unknown,
79,2018-01-29T22:23:29.737000,2018-01-29T22:24:49.556000,3156,E 72 St & York Ave,40.76663814,-73.95348296,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,33438,Subscriber,1966,male,
1435,2018-01-21T14:06:06.443000,2018-01-21T14:30:01.625000,422,W 59 St & 10 Ave,40.770513,-73.988038,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,17921,Customer,1983,female,
1540,2018-01-19T14:37:27.950000,2018-01-19T15:03:08.652000,3643,E 41 St & 5 Ave,40.752722013811884,-73.981236219406128,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,18175,Subscriber,1973,female,
224,2018-01-22T18:56:14.404000,2018-01-22T18:59:58.699000,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,32806,Subscriber,1985,female,
3027,2018-01-26T12:00:32.335000,2018-01-26T12:50:59.935000,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,21370,Customer,1980,male,
437,2018-01-22T14:14:19.345000,2018-01-22T14:21:37.251000,3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,20126,Subscriber,1969,female,
375,2018-01-31T06:52:37.842000,2018-01-31T06:58:53.341000,470,W 20 St & 8 Ave,40.74345335,-74.00004031,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30885,Subscriber,1986,female,
768,2018-01-27T10:17:14.829000,2018-01-27T10:30:03.196000,448,W 37 St & 10 Ave,40.75660359,-73.9979009,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,19221,Subscriber,1988,female,
232,2018-01-27T14:01:11.252000,2018-01-27T14:05:03.506000,442,W 27 St & 7 Ave,40.746647,-73.993915,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,32462,Subscriber,1989,male,
315,2018-01-19T17:37:44.377000,2018-01-19T17:42:59.512000,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33093,Subscriber,1984,male,
431,2018-01-12T11:55:24.119000,2018-01-12T12:02:35.565000,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,21526,Subscriber,1985,male,
2769,2018-01-03T15:30:12.094000,2018-01-03T16:16:21.475000,3002,South End Ave & Liberty St,40.711512,-74.015756,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33130,Subscriber,1976,male,
207,2018-01-11T09:19:07.061000,2018-01-11T09:22:34.551000,379,W 31 St & 7 Ave,40.749156,-73.9916,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,25626,Subscriber,1991,male,
195,2018-01-16T11:52:06.289000,2018-01-16T11:55:21.936000,379,W 31 St & 7 Ave,40.749156,-73.9916,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,26345,Subscriber,1963,male,
645,2018-01-10T07:50:45.747000,2018-01-10T08:01:30.940000,465,Broadway & W 41 St,40.75513557,-73.98658032,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,25010,Subscriber,1965,female,
422,2018-01-19T15:28:54.344000,2018-01-19T15:35:56.374000,458,11 Ave & W 27 St,40.751396,-74.005226,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,31939,Subscriber,1985,male,
1073,2018-01-11T09:23:42.287000,2018-01-11T09:41:35.609000,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,17483,Subscriber,1987,male,
415,2018-01-14T13:45:25.506000,2018-01-14T13:52:21.472000,484,W 44 St & 5 Ave,40.75500254,-73.98014437,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33077,Subscriber,1986,male,
835,2018-01-22T08:24:28.841000,2018-01-22T08:38:24.726000,525,W 34 St & 11 Ave,40.75594159,-74.0021163,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33034,Subscriber,1980,female,
763,2018-01-21T11:35:39.838000,2018-01-21T11:48:23.610000,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33157,Subscriber,1954,male,
1422,2018-01-12T08:22:24.281000,2018-01-12T08:46:06.503000,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33155,Subscriber,1962,male,
365,2018-01-30T11:37:43.153000,2018-01-30T11:43:48.988000,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,31039,Subscriber,1988,female,
336,2018-01-28T11:34:18.771000,2018-01-28T11:39:54.821000,345,W 13 St & 6 Ave,40.73649403,-73.99704374,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,25580,Subscriber,1990,female,
727,2018-01-23T16:44:34.330000,2018-01-23T16:56:42.010000,457,Broadway & W 58 St,40.76695317,-73.98169333,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,25405,Subscriber,1989,male,
587,2018-01-29T18:54:53.766000,2018-01-29T19:04:41.056000,212,W 16 St & The High Line,40.74334935,-74.00681753,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,21950,Subscriber,1977,male,
499,2018-01-02T11:32:04.333000,2018-01-02T11:40:23.879000,383,Greenwich Ave & Charles St,40.735238,-74.000271,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,15725,Subscriber,1990,male,
635,2018-01-26T08:34:11.289000,2018-01-26T08:44:46.624000,527,E 33 St & 2 Ave,40.744023,-73.976056,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,32059,Subscriber,1982,female,
452,2018-01-24T15:41:24.986000,2018-01-24T15:48:57.483000,2012,E 27 St & 1 Ave,40.739445,-73.976806,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,20160,Subscriber,1952,male,
303,2018-01-31T08:53:12.395000,2018-01-31T08:58:16.028000,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,17078,Subscriber,1984,male,
2340,2018-01-11T09:21:28.531000,2018-01-11T10:00:29.424000,402,Broadway & E 22 St,40.7403432,-73.98955109,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,31026,Subscriber,1959,male,
132,2018-01-12T16:32:08.429000,2018-01-12T16:34:20.888000,486,Broadway & W 29 St,40.7462009,-73.98855723,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,18055,Customer,1969,unknown,
191,2018-01-19T18:22:29.431000,2018-01-19T18:25:40.926000,486,Broadway & W 29 St,40.7462009,-73.98855723,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,28553,Subscriber,1976,male,
102,2018-01-10T14:00:43.230000,2018-01-10T14:02:25.892000,486,Broadway & W 29 St,40.7462009,-73.98855723,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,17011,Subscriber,1984,male,
197,2018-01-27T07:31:53.920000,2018-01-27T07:35:11.561000,505,6 Ave & W 33 St,40.74901271,-73.98848395,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,32494,Subscriber,1962,male,
473,2018-01-19T16:11:29.713000,2018-01-19T16:19:23.358000,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,21029,Subscriber,1977,male,
1019,2018-01-21T18:16:47.119000,2018-01-21T18:33:46.954000,303,Mercer St & Spring St,40.72362738,-73.99949601,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,15195,Customer,1969,unknown,
668,2018-01-18T17:12:31.357000,2018-01-18T17:23:40.317000,500,Broadway & W 51 St,40.76228826,-73.98336183,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,15833,Subscriber,1981,male,
483,2018-01-15T09:35:41.611000,2018-01-15T09:43:44.767000,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30651,Subscriber,1983,male,
465,2018-01-23T09:10:20.737000,2018-01-23T09:18:05.820000,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,31932,Subscriber,1957,male,
418,2018-01-17T21:41:28.576000,2018-01-17T21:48:26.763000,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30639,Subscriber,1963,male,
299,2018-01-02T15:52:18.254000,2018-01-02T15:57:18.123000,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,31410,Subscriber,1982,male,
370,2018-01-25T09:27:01.035000,2018-01-25T09:33:11.594000,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,32399,Subscriber,1980,male,
403,2018-02-01T08:54:58.806000,2018-02-01T09:01:42.720000,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,15867,Subscriber,1983,male,
454,2018-01-15T07:37:13.554000,2018-01-15T07:44:48.539000,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30776,Subscriber,1971,male,
639,2018-01-03T11:45:59.418000,2018-01-03T11:56:38.848000,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,32990,Subscriber,1979,male,
1416,2018-01-22T11:57:46.100000,2018-01-22T12:21:22.599000,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30847,Subscriber,1960,female,
344,2018-01-09T12:55:12.031000,2018-01-09T13:00:56.795000,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30179,Subscriber,1988,male,
454,2018-01-23T15:54:45.809000,2018-01-23T16:02:20.804000,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,33466,Subscriber,1966,male,
212,2018-01-19T15:49:27.374000,2018-01-19T15:53:00.212000,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,30173,Subscriber,1982,male,
226,2018-01-02T10:10:17.488000,2018-01-02T10:14:04.058000,503,E 20 St & Park Ave,40.73827428,-73.98751968,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,16025,Subscriber,1961,female,
249,2018-01-09T08:16:43.360000,2018-01-09T08:20:52.589000,503,E 20 St & Park Ave,40.73827428,-73.98751968,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,32174,Subscriber,1959,male,
205,2018-01-24T07:55:02.601000,2018-01-24T07:58:28.069000,503,E 20 St & Park Ave,40.73827428,-73.98751968,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,16434,Subscriber,1959,male,
399,2018-01-29T13:29:16.284000,2018-01-29T13:35:55.347000,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,26634,Subscriber,1962,male,
244,2018-01-17T18:02:20.223000,2018-01-17T18:06:24.254000,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,31042,Subscriber,1997,male,
285,2018-02-01T20:12:39.059000,2018-02-01T20:17:24.277000,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,30616,Subscriber,1998,male,
318,2018-01-08T19:35:29.654000,2018-01-08T19:40:47.914000,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,29331,Subscriber,1967,male,
366,2018-01-02T11:25:46.633000,2018-01-02T11:31:52.837000,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,19643,Subscriber,1987,female,
1882,2018-01-19T06:04:38.731000,2018-01-19T06:36:01.176000,342,Columbia St & Rivington St,40.71739973,-73.98016555,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,33071,Subscriber,1975,male,
1427,2018-01-17T06:01:23.906000,2018-01-17T06:25:11.805000,342,Columbia St & Rivington St,40.71739973,-73.98016555,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,33240,Subscriber,1975,male,
446,2018-01-24T17:08:08.326000,2018-01-24T17:15:34.401000,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,30443,Subscriber,1994,female,
707,2018-01-11T22:57:45.239000,2018-01-11T23:09:32.319000,167,E 39 St & 3 Ave,40.7489006,-73.97604882,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,32241,Subscriber,1993,male,
1069,2018-01-25T16:31:01.651000,2018-01-25T16:48:51.485000,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,30535,Subscriber,1960,female,
328,2018-01-08T14:36:58.977000,2018-01-08T14:42:27.076000,301,E 2 St & Avenue B,40.72217444,-73.98368779,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,25728,Subscriber,1979,male,
189,2018-01-13T23:38:18.012000,2018-01-13T23:41:27.359000,301,E 2 St & Avenue B,40.72217444,-73.98368779,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,30241,Subscriber,1991,male,
2025,2018-01-26T22:57:19.584000,2018-01-26T23:31:04.646000,468,Broadway & W 56 St,40.7652654,-73.98192338,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,28567,Subscriber,1981,male,
510,2018-01-03T16:17:58.282000,2018-01-03T16:26:29.243000,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,16110,Subscriber,1988,male,
342,2018-01-20T04:16:01.824000,2018-01-20T04:21:43.824000,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,30206,Subscriber,1989,male,
291,2018-02-01T18:44:59.904000,2018-02-01T18:49:51.347000,150,E 2 St & Avenue C,40.7208736,-73.98085795,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,30215,Subscriber,1988,male,
